date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:17:14	100199/100199	---M-Z	200	added ('OK')	text/html	etag:%2218767-62cfb24465af9-gzip%22	https://techzaa.in/oreal/ui-badge.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-badge.html	(from https://techzaa.in/oreal/)
19:17:15	79868/79868	---M-Z	200	added ('OK')	text/html	etag:%22137fc-62cfb24465af9-gzip%22	https://techzaa.in/oreal/ui-breadcrumb.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-breadcrumb.html	(from https://techzaa.in/oreal/)
19:17:16	116566/116566	---M-Z	200	added ('OK')	text/html	etag:%221c756-62cfb24467a39-gzip%22	https://techzaa.in/oreal/ui-buttons.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-buttons.html	(from https://techzaa.in/oreal/)
19:17:17	124552/124552	---M-Z	200	added ('OK')	text/html	etag:%221e688-62cfb24467a39-gzip%22	https://techzaa.in/oreal/ui-card.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-card.html	(from https://techzaa.in/oreal/)
19:17:18	128181/128181	---M-Z	200	added ('OK')	text/html	etag:%221f4b5-62cfb24467a39-gzip%22	https://techzaa.in/oreal/ui-carousel.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-carousel.html	(from https://techzaa.in/oreal/)
19:17:19	86214/86214	---M-Z	200	added ('OK')	text/html	etag:%22150c6-62cfb24467a39-gzip%22	https://techzaa.in/oreal/ui-collapse.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-collapse.html	(from https://techzaa.in/oreal/)
19:17:20	156445/156445	---M-Z	200	added ('OK')	text/html	etag:%222631d-62cfb24467a39-gzip%22	https://techzaa.in/oreal/ui-dropdown.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-dropdown.html	(from https://techzaa.in/oreal/)
19:17:21	114303/114303	---M-Z	200	added ('OK')	text/html	etag:%221be7f-62cfb24467a39-gzip%22	https://techzaa.in/oreal/ui-list-group.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-list-group.html	(from https://techzaa.in/oreal/)
19:17:22	177432/177432	---M-Z	200	added ('OK')	text/html	etag:%222b518-62cfb24467a39-gzip%22	https://techzaa.in/oreal/ui-modal.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-modal.html	(from https://techzaa.in/oreal/)
19:17:23	139788/139788	---M-Z	200	added ('OK')	text/html	etag:%222220c-62cfb2446d7f9-gzip%22	https://techzaa.in/oreal/ui-tabs.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-tabs.html	(from https://techzaa.in/oreal/)
